product_id,id,name,brand,category,price,cpu,gpu,ram,storage_type,storage_capacity,display
"68c5583b9869e837e80ce9fb",134,"Laptop Lenovo IdeaPad Slim 3 15IRH10 - 83K1000JVN (i7-13620H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Lenovo","Ultrabook",16990000,"Intel® Core™ i7-13620H","Onboard&nbsp;","16GB (8GB + 8GB Onboard) 4800MHz DDR5","","","15.3"" WUXGA (1920 x 1200) IPS, 60Hz, Màn hình chống lóa, 300 nits, 45% NTSC"
"68c5583b9869e837e80ce9fc",135,"Laptop Msi Katana 15 B13UDXK-2269VN_16G (i7-13620H/ GeForce RTX™ 3050/ 16GB/ 1TB/ Windows 11)","Msi","Gaming",23990000,"Intel Core i7-13620H","GeForce RTX™ 3050 6GB GDDR6","2 x 8GB 5200MHz DDR5","","","15.6"" Full HD (1920 x 1080) IPS, 144Hz, Màn hình chống lóa, 45% NTSC"
"68c5583b9869e837e80ce9fd",136,"Laptop Dell XPS 9350 - PP9H1 (Ultra 7-258V/ Onboard graphics/ 32GB/ 1TB/ Windows 11 + Office)","Dell","Student",64990000,"Intel® Core™ Ultra 7-258V","Onboard&nbsp;","32GB Onboard 8533MHz LPDDR5x","","","13.4"" Quad HD+ (2K) (2560 x 1600) WVA, 120Hz, Màn hình chống lóa, 500 nits,&nbsp;"
"68c5583b9869e837e80ce9fe",137,"Laptop Asus Zenbook 14 UX3405CA-PZ187WS (Ultra 5-225H/ Onboard graphics/ 16GB/ 512GB/ Windows 11 + Office + Microsoft)","Asus","Ultrabook",31990000,"Intel® Core™ Ultra 5-225H","Onboard&nbsp;","16GB Onboard LPDDR5x","","","14"" 3K (2880 x 1800) OLED, 120Hz, 100% DCI-P3"
"68c5583b9869e837e80ce9ff",138,"Laptop Asus Vivobook 16 A1607QA-MB067WS (Snapdragon X X1 26 100/ Onboard graphics/ 16GB/ 512GB/ Windows 11 + Office + Microsoft)","Asus","Student",16490000,"Snapdragon X X1 26 100","Onboard graphics","16GB Onboard LPDDR5x","","","16"" WUXGA (1920 x 1200) IPS, 60Hz, Màn hình chống lóa, 300 nits, 45% NTSC"
"68c5583b9869e837e80cea00",139,"Laptop Asus Zenbook 14 UX3405CA-PZ204WS (Ultra 9-285H/ Onboard graphics/ 32GB/ 1TB/ Windows 11 + Office + Microsoft)","Asus","Ultrabook",36090000,"Intel® Core™ Ultra 9-285H","Onboard&nbsp;","32GB Onboard LPDDR5x","","","14"" 3K (2880 x 1800) OLED, 120Hz, 100% DCI-P3"
"68c5583b9869e837e80cea01",140,"Laptop Asus Vivobook 14 A1407CA-LY008WS (Ultra 5-225H/ Onboard graphics/ 16GB/ 512GB/ Windows 11 + Office + Microsoft)","Asus","Student",21990000,"Intel® Core™ Ultra 5-225H","Onboard graphics","16GB Onboard DDR5","","","14"" WUXGA (1920 x 1200) IPS, 60Hz, Màn hình chống lóa, 400 nits, 100% sRGB"
"68c5583b9869e837e80cea02",141,"Laptop Asus Zenbook Duo UX8406CA-PZ109WS (Ultra 9-285H/ Onboard graphics/ 32GB/ 1TB/ Windows 11 + Office + Microsoft)","Asus","Ultrabook",55990000,"Intel® Core™ Ultra 9-285H","Onboard graphics","32GB Onboard LPDDR5x","","","14"" 3K (2880 x 1800) OLED, 120Hz, Màn hình gương, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea03",142,"Laptop Asus Zenbook 14 UX3405CA-PZ368WS (Ultra 7-255H/ Onboard graphics/ 16GB/ 512GB/ Windows 11 + Office + Microsoft)","Asus","Ultrabook",36990000,"Intel® Core™ Ultra 7-255H","Onboard graphics","16GB Onboard LPDDR5x","","","14"" 3K (2880 x 1800) OLED, 120Hz, Màn hình gương, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea04",143,"Laptop Acer Aspire Lite 15 AL15-41P-R3U5 (Ryzen 7 5700U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Acer","Student",12290000,"AMD Ryzen™ 7 5700U","Onboard graphics","1 x 16GB 3200MHz DDR4","","","15.6"" Full HD (1920 x 1080) IPS, 60Hz, Màn hình chống lóa, 300 nits, Acer ComfyView, 45% NTSC"
"68c5583b9869e837e80cea05",144,"Laptop Acer Nitro V 15 ProPanel ANV15-51-56D5 (i5-13420H/ GeForce RTX™ 3050/ 16GB/ 512GB/ Windows 11)","Acer","Gaming",21990000,"Intel® Core™ i5-13420H","GeForce RTX™ 3050 6GB GDDR6","1 x 16GB 5200MHz DDR5","","","15.6"" Full HD (1920 x 1080) IPS, 180Hz, 300 nits, Acer ComfyView, 100% sRGB"
"68c5583b9869e837e80cea06",145,"Apple MacBook Air M2 13.6 inch (8CPU/ 8GPU/ 16GB/ 256GB)","Apple","Ultrabook",19490000,"Apple M2","Onboard graphics","16GB / 256GB SSD","","","13.6 inch (2560 x 1664) Liquid Retina"
"68c5583b9869e837e80cea07",146,"Laptop Lenovo IdeaPad Slim 3 14IRH10 - 83K0004JVN (i5-13420H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Lenovo","Ultrabook",15490000,"Intel® Core™ i5-13420H","Onboard&nbsp;","16GB (8GB + 8GB Onboard) 4800MHz DDR5","","","14"" WUXGA (1920 x 1200) IPS, 300 nits, 45% NTSC"
"68c5583b9869e837e80cea08",147,"Laptop HP OMEN 14-fb0134TX (AY8V0PA) (Ultra 9-185H/ GeForce RTX™ 4060/ 32GB/ 1TB/ Windows 11 + Office)","HP","Gaming",64990000,"Intel® Core™ Ultra 9-185H","GeForce RTX™ 4060 8GB GDDR6","32GB Onboard 7467MHz LPDDR5x","","","14"" 3K (2880 x 1800) OLED, 120Hz, Màn hình chống lóa, 100% DCI-P3"
"68c5583b9869e837e80cea09",148,"Laptop Msi Sword 16 HX B14VEKG-856VN (i7-14700HX/ GeForce RTX™ 4050/ 16GB/ 1TB/ Windows 11)","Msi","Gaming",32990000,"Intel® Core™ i7-14700HX","GeForce RTX™ 4050 6GB GDDR6","2 x 8GB 5600MHz DDR5","","","16"" WUXGA (1920 x 1200) IPS, 165Hz, 100% sRGB"
"68c5583b9869e837e80cea0a",149,"Laptop Msi Katana 15 B13VEK-2256VN (i7-13620H/ GeForce RTX™ 4050/ 16GB/ 512GB/ Windows 11)","Msi","Gaming",24490000,"Intel® Core™ i7-13620H","GeForce RTX™ 4050 6GB GDDR6","2 x 8GB 5200MHz DDR5","","","15.6"" Full HD (1920 x 1080) IPS, 144Hz, 45% NTSC"
"68c5583b9869e837e80cea0b",150,"Laptop HP 15-fc0086AU (A6VV9PA) (Ryzen 5 7430U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","HP","Student",12390000,"AMD Ryzen™ 5 7430U","Onboard graphics","2 x 8GB 3200MHz DDR4","","","15.6"" Full HD (1920 x 1080) Màn hình chống lóa, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea0c",151,"Laptop HP 240 G9 (AG2J7AT) (i5-1235U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","HP","Student",13990000,"Intel® Core™ i5-1235U","Onboard graphics","1 x 16GB 3200MHz DDR4","","","14"" Full HD (1920 x 1080) IPS, Màn hình chống lóa,"
"68c5583b9869e837e80cea0d",152,"Laptop Asus Vivobook S14 OLED S5406SA-PP059WS (Ultra 7-258V/ Onboard graphics/ 32GB/ 1TB/ Windows 11)","Asus","Student",32990000,"Intel® Core™ Ultra 7-258V","Onboard&nbsp;","32GB Onbard LPDDR5x","","","14"" 3K (2880 x 1800) 120Hz, Màn hình gương, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea0e",153,"Laptop Lenovo IdeaPad Slim 5 14Q8X9 - 83HL000KVN (Snapdragon X1P 42 100/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Lenovo","Ultrabook",17990000,"Snapdragon X1P 42 100","Onboard&nbsp;","16GB Onboard 8448MHz LPDDR5x","","","14"" WUXGA (1920 x 1200) OLED, Màn hình gương, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea0f",154,"Laptop Msi Prestige 13 AI+ Evo A2VMG-040VN (Ultra 7-258V/ Onboard graphics/ 16GB/ 1TB/ Windows 11)","Msi","Student",36379000,"Intel® Core™ Ultra 7-258V","Onboard graphics","16GB Onboard 8533MHz LPDDR5x","","","13.3"" 2.8K (2880 x 1800) OLED, 60Hz, Màn hình chống lóa, 100% DCI-P3"
"68c5583b9869e837e80cea10",155,"Laptop Msi Prestige 16 AI+ Evo B2VMG-016VN (Ultra 9-288V/ Onboard graphics/ 32GB/ 1TB/ Windows 11)","Msi","Student",43190000,"Intel® Core™ Ultra 9-288V","Onboard&nbsp;","32GB Onboard 8533MHz LPDDR5x","","","16"" UHD+ (3840 x 2400) OLED,&nbsp;"
"68c5583b9869e837e80cea11",156,"Laptop Dell Latitude 3450 L3450-1335U-16512W (i5-1335U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Dell","Business",18590000,"Intel® Core™ i5-1335U","Onboard graphics&nbsp;","2 x 8GB 5200MHz DDR5","","","14"" Full HD (1920 x 1080) IPS, 60Hz, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea12",157,"Laptop Lenovo ThinkPad X13 Gen 5 - 21LU004SVN (Ultra 5-125U/ Onboard graphics/ 32GB/ 1TB/ Windows 11)","Lenovo","Business",35490000,"Intel® Core™ Ultra 5-125U","Onboard graphics&nbsp;","32GB Onboard 6400MHz LPDDR5x","","","13.3"" WUXGA (1920 x 1200) IPS, Màn hình chống lóa, 300 nits, 100% sRGB"
"68c5583b9869e837e80cea13",158,"Laptop Lenovo ThinkPad X13 Gen 5 - 21LU004NVN (Ultra 5-125U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Lenovo","Business",31790000,"Intel® Core™ Ultra 5-125U","Onboard&nbsp;","16GB Onboard 6400MHz LPDDR5x","","","13.3"" WUXGA (1920 x 1200) IPS, 60Hz, Màn hình chống lóa, 300 nits, 100% sRGB"
"68c5583b9869e837e80cea14",159,"Laptop Lenovo ThinkPad E16 Gen 2 - 21MA004PVN (Ultra 7-155H/ Onboard graphics/ 32GB/ 1TB/ Windows 11)","Lenovo","Business",30990000,"Intel® Core™ Ultra 7-155H","Onboard graphics&nbsp;","2 x 16GB 5600MHz DDR5","","","16"" WQXGA (2560 x 1600) IPS, Màn hình chống lóa, 400 nits, 100% sRGB"
"68c5583b9869e837e80cea15",160,"Laptop Lenovo ThinkPad E16 Gen 2 - 21MA004JVN (Ultra 7-155U/ Onboard graphics/ 16GB/ 1TB/ Windows 11)","Lenovo","Business",27990000,"Intel® Core™ Ultra 7-155U","Onboard graphics&nbsp;","1 x 16GB 5600MHz DDR5","","","16"" WUXGA (1920 x 1200) IPS, Màn hình chống lóa, 300 nits, 45% NTSC"
"68c5583b9869e837e80cea16",161,"Laptop Acer Swift 14 AI SF14-51-75VP (Ultra 7-258V/ Onboard graphics/ 32GB/ 1TB/ Windows 11)","Acer","Ultrabook",38890000,"Intel® Core™ Ultra 7-258V","Onboard graphics","32GB Onboard 8533MHz LPDDR5x","","","14"" 2.8K (2880 x 1800) OLED, 90Hz, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea17",162,"Laptop Lenovo ThinkPad T14s Gen 5 - 21LS0062VN (Ultra 7-155U/ Onboard graphics/ 32GB/ 1TB/ Windows 11)","Lenovo","Business",43990000,"Intel® Core™ Ultra 7-155U","Onboard&nbsp;","32GB Onboard 6400MHz LPDDR5x","","","14"" 2.8K (2880 x 1800) OLED, 120Hz, Màn hình chống lóa, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea18",163,"Laptop Acer Swift 14 AI SF14-51-53P9 (Ultra 5-226V/ Onboard graphics/ 16GB/ 1TB/ Windows 11)","Acer","Ultrabook",34090000,"Intel® Core™ Ultra 5-226V","Onboard graphics","16GB Onboard 8533MHz LPDDR5x","","","14"" 2.8K (2880 x 1800) OLED, 90Hz, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea19",164,"Laptop Msi Stealth A16 AI+ A3XVGG - 208VN (Ryzen AI 9 HX 370/ GeForce RTX™ 4070/ 32GB/ 2TB/ Windows 11)","Msi","Gaming",68990000,"AMD Ryzen™ AI 9 HX 370","GeForce RTX™ 4070 8GB GDDR6","32GB Onboard 7500MHz LPDDR5x","","","16"" WQUXGA (3840 x 2400) 120Hz, 100% DCI-P3"
"68c5583b9869e837e80cea1a",165,"Laptop Acer Swift Lite 14 AI SFL14-51M-78XZ (Ultra 7-155U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Acer","Ultrabook",20990000,"Intel® Core™ Ultra 7-155U","Onboard graphics","2 x 8GB 5600MHz DDR5","","","14"" WUXGA (1920 x 1200) IPS, 60Hz, 300 nits, Acer ComfyView, 45% NTSC"
"68c5583b9869e837e80cea1b",166,"Laptop Msi Cyborg 14 A13UDX-099VN (i7-13620H/ GeForce RTX™ 3050/ 16GB/ 512GB/ Windows 11)","Msi","Gaming",23690000,"Intel Core i7-13620H","GeForce RTX™ 3050 6GB GDDR6, 143 AI TOPs","2 x 8GB 5200MHz DDR5","","","14"" WUXGA (1920 x 1200) IPS, 144Hz,"
"68c5583b9869e837e80cea1c",167,"Apple MacBook Pro M4 Pro 16.2 inch (14CPU / 20GPU/ 24GB/ 512GB)","Apple","Creative",62490000,"Apple M4 Pro","Onboard graphics","24GB / 512GB SSD","","","16.2"" (3456 x 2234) Liquid Retina XDR"
"68c5583b9869e837e80cea1d",168,"Apple MacBook Pro M4 Pro 14.2 inch (12CPU / 16GPU/ 24GB/ 512GB)","Apple","Creative",47490000,"Apple M4 Pro","Onboard graphics","24GB / 512GB SSD","","","14.2"" (3024 x 1964) Liquid Retina XDR"
"68c5583b9869e837e80cea1e",169,"Apple MacBook Pro M4 14.2 inch (10CPU/ 10GPU/ 16GB/ 512GB)","Apple","Creative",37790000,"Apple M4","Onboard graphics","16GB / 512GB SSD","","","14.2 inch (3024 x 1964) Liquid Retina XDR"
"68c5583b9869e837e80cea1f",170,"Laptop Acer Swift X 14 AI SFX14-72G-79UW (Ultra 7-155H/ GeForce RTX™ 4070/ 32GB/ 1TB/ Windows 11)","Acer","Gaming",52490000,"Intel® Core™ Ultra 7-155H","GeForce RTX™ 4070 8GB GDDR6","32GB Onboard 6400MHz LPDDR5x","","","14.5"" 2.8K (2880 x 1800) OLED, 120Hz, Màn hình chống lóa, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea20",171,"Laptop Acer Swift X 14 AI SFX14-72G-708X (Ultra 7-155H/ GeForce RTX™ 4060/ 32GB/ 1TB/ Windows 11)","Acer","Gaming",46190000,"Intel® Core™ Ultra 7-155H","GeForce RTX™ 4060 8GB GDDR6","32GB Onboard 6400MHz LPDDR5x","","","14.5"" 2.8K (2880 x 1800) OLED, 120Hz, Màn hình chống lóa, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea21",172,"Laptop Msi Modern 15 F13MG-082VN (i5-1335U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Msi","Student",12990000,"Intel® Core™ i5-1335U","Onboard graphics","2 x 8GB 3200MHz DDR4","","","15.6"" Full HD (1920 x 1080) IPS, 60Hz, Màn hình chống lóa, 62.5% sRGB"
"68c5583b9869e837e80cea22",173,"Laptop Acer Swift X 14 OLED SFX14-72G-77F9 (Ultra 7-155H/ GeForce RTX™ 4050/ 32GB/ 1TB/ Windows 11)","Acer","Gaming",43790000,"Intel® Core™ Ultra 7-155H","GeForce RTX™ 4050 6GB GDDR6, 194 AI TOPs","32GB Onboard 6400MHz LPDDR5x","","","14.5"" 2.8K (2880 x 1800) OLED, 120Hz, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea23",174,"Laptop Asus Zenbook S 14 UX5406SA-PV140WS (Ultra 7-258V/ Onboard graphics/ 32GB/ 1TB/ Windows 11 + Office + Microsoft)","Asus","Ultrabook",40790000,"Intel® Core™ Ultra 7 258V (12MB Cache, 1.8 Ghz lên tới 4.8 GHz, 8 nhân, 8 luồng), total có thể lên đến 120 TOPs","&nbsp;Intel® Arc™","1 x 32GB 8533MHz LPDDR5x (Hỗ trợ tối đa 32GB)","","","14"" 3K (2880 x 1800) OLED 16:10 120Hz, 500nits HDR, độ phủ màu 100% DCI-P3, Low blue light giảm 70% ánh sáng xanh"
"68c5583b9869e837e80cea24",175,"Laptop Msi Prestige 14 AI Studio C1VEG-056VN (Ultra 7-155H/ GeForce RTX™ 4050/ 32GB/ 1TB/ Windows 11)","Msi","Gaming",34390000,"Intel Core Ultra 7-155H","GeForce RTX 4050 6GB GDDR6","2 x 16GB 5600MHz DDR5","","","14"" 2.8K (2880 x 1800) IPS, Màn hình chống lóa, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea25",176,"Laptop Msi Prestige 14 AI Studio C1UDXG-058VN (Ultra 7-155H/ GeForce RTX™ 3050/ 16GB/ 1TB/ Windows 11)","Msi","Gaming",28490000,"Intel® Core™ Ultra 7-155H","GeForce RTX™ 3050 6GB GDDR6, 143 AI TOPs","1 x 16GB 5600MHz DDR5","","","14"" WUXGA (1920 x 1200) IPS, Màn hình chống lóa, 100% sRGB"
"68c5583b9869e837e80cea26",177,"Laptop Acer Swift Lite 14 SFL14-51M-56HS (Ultra 5-125U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Acer","Ultrabook",18490000,"Intel® Core™ Ultra 5-125U","Onboard graphics","2 x 8GB 5600MHz DDR5","","","14"" WUXGA (1920 x 1200) IPS, 60Hz, 300 nits, Acer ComfyView, 45% NTSC"
"68c5583b9869e837e80cea27",178,"Laptop Asus TUF Gaming A14 FA401WV-RG062WS (Ryzen AI 9 HX 370/ GeForce RTX™ 4060/ 16GB/ 1TB/ Windows 11 + Office)","Asus","Gaming",42390000,"AMD Ryzen™ AI 9 HX 370","NVIDIA® GeForce RTX™ 4060 (2225Mhz @ 100W, 8GB GDDR6)","2 x 8GB Onbard 7500MHz LPDDR5x","","","14-inch, 2.5K (2560 x 1600), 16:10, IPS, chống chói, sRGB 100%, 165Hz, G-Sync, MUX Switch"
"68c5583b9869e837e80cea28",179,"Laptop Asus TUF Gaming A15 FA507NUR-LP101W (Ryzen 7 7435HS/ GeForce RTX™ 4050/ 16GB/ 512GB/ Windows 11)","Asus","Gaming",23990000,"AMD Ryzen™ 7 7435HS","GeForce RTX™ 4050 6GB GDDR6, 194 AI TOPs","1 x 16GB 4800MHz DDR5","","","15.6"" Full HD (1920 x 1080) IPS, 144Hz, 250 nits, G-Sync, 100% sRGB"
"68c5583b9869e837e80cea29",180,"Laptop Asus TUF Gaming A15 FA507NVR-LP091W (Ryzen 7 7435HS/ GeForce RTX™ 4060/ 16GB/ 512GB/ Windows 11 Home)","Asus","Gaming",25990000,"AMD Ryzen™ 7 7435HS","GeForce RTX™ 4060 8GB GDDR6","1 x 16GB 4800MHz DDR5","","","15.6"" Full HD (1920 x 1080) IPS, 144Hz, Màn hình chống lóa, 250 nits, G-Sync, 100% sRGB"
"68c5583b9869e837e80cea2a",181,"Laptop Acer Swift Go AI OLED SFG14-73-57FZ (Ultra 5-125H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Acer","Ultrabook",23290000,"Intel® Core™ Ultra 5-125H","Onboard graphics","16GB Onboard 6400MHz LPDDR5","","","14"" 2.8K (2880 x 1800) OLED, 90Hz, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea2b",182,"Laptop Acer Swift Go AI OLED SFG14-73-75YM (Ultra 7-155H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Acer","Ultrabook",26190000,"Intel® Core™ Ultra 7-155H","Onboard graphics","16GB Onboard 6400MHz LPDDR5","","","14"" 2.8K (2880 x 1800) OLED, 90Hz, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea2c",183,"Laptop Msi Cyborg 14 A13VE - 090VN (i7-13620H/ GeForce RTX™ 4050/ 16GB/ 512GB/ Windows 11)","Msi","Gaming",23990000,"Intel® Core™ i7-13620H","GeForce RTX™ 4050 6GB GDDR6, 194 AI TOPs","2 x 8GB 5200MHz DDR5","","","14"" WUXGA (1920 x 1200) IPS, 144Hz, 100% sRGB"
"68c5583b9869e837e80cea2d",184,"Laptop Lenovo ThinkPad E16 G2 T - 21MA004HVN (Ultra 7-155U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Lenovo","Business",28590000,"Intel® Core™ Ultra 7-155U","Onboard&nbsp;","1 x 16GB 5600MHz DDR5","","","16"" WUXGA (1920 x 1200) IPS, Màn hình chống lóa, 300 nits, 45% NTSC"
"68c5583b9869e837e80cea2e",185,"Laptop Acer Nitro V 15 ProPanel ANV15-41-R7AP (Ryzen 5 7535HS/ GeForce RTX™ 2050/ 16GB/ 512GB/ Windows 11)","Acer","Gaming",17490000,"AMD Ryzen™ 5 7535HS","GeForce RTX™ 2050 4GB GDDR6, 104 AI TOPs","2 x 8GB 4800MHz DDR5","","","15.6"" Full HD (1920 x 1080) IPS, 180Hz, 300 nits, Acer ComfyView, 100% sRGB"
"68c5583b9869e837e80cea2f",186,"Laptop Acer Nitro V 16 ProPanel ANV16-41-R36Y (Ryzen 7 8845HS/ GeForce RTX™ 4050/ 16GB/ 512GB/ Windows 11)","Acer","Gaming",27490000,"AMD Ryzen™ 7 8845HS 8 nhân 16 luồng, xung nhịp tối đa 5.10 GHz, tích hợp NPU","NVIDIA GeForce RTX™ 4050 6GB GDDR6, hỗ trợ Ray Tracing và DLSS 3.5","Unknown RAM","","","Màn hình 16 inch WUXGA (1920 x 1200) IPS,165Hz, 300nits, 100% sRGB, 3ms"
"68c5583b9869e837e80cea30",187,"Laptop Acer Nitro V 16 ProPanel ANV16-41-R6ZY (Ryzen 5 8645HS/ GeForce RTX™ 3050/ 16GB/ 512GB/ Windows 11)","Acer","Gaming",23590000,"AMD Ryzen™ 5 8645HS","GeForce RTX™ 3050 6GB GDDR6, 143 AI TOPs","1 x 16GB 5600MHz DDR5","","","16"" WUXGA (1920 x 1200) IPS, 165Hz, 300 nits, Acer ComfyView, 100% sRGB"
"68c5583b9869e837e80cea31",188,"Laptop LG Gram 14Z90S-G.AH75A5 (Ultra 7-155H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","LG","Ultrabook",24990000,"Intel® Core™ Ultra 7-155H","Onboard graphics","2 x 8GB 6400MHz LPDDR5x","","","14"" WUXGA (1920 x 1200) IPS, 60Hz, Màn hình chống lóa, 350 nits, 99% DCI-P3"
"68c5583b9869e837e80cea32",189,"Laptop LG Gram 16Z90S-G.AH76A5 (Ultra 7-155H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","LG","Ultrabook",32990000,"Intel® Core™ Ultra 7-155H","Onboard&nbsp;","2 x 8GB Onbard 7467MHz LPDDR5x","","","16"" WQXGA (2560 x 1600) IPS, Màn hình chống lóa, 400 nits, 99% DCI-P3"
"68c5583b9869e837e80cea33",190,"Laptop LG Gram 15Z90ST-G.AH75A5 (Ultra 7-155H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","LG","Ultrabook",34490000,"Intel® Core™ Ultra 7-155H","Onboard graphics","2 x 8GB Onbard 7467MHz LPDDR5x","","","15.6"" Full HD (1920 x 1080) OLED, 60Hz, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea34",191,"Laptop LG Gram 14Z90S-G.AH55A5 (Ultra 5-125H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","LG","Ultrabook",22990000,"Intel® Core™ Ultra 5-125H","Onboard&nbsp;","2 x 8GB Onbard 6400MHz LPDDR5x","","","14"" WUXGA (1920 x 1200) IPS, Màn hình chống lóa, 350 nits, 99% DCI-P3"
"68c5583b9869e837e80cea35",192,"Laptop LG Gram 16Z90SP-K.AH75A5 (Ultra 7-155H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","LG","Ultrabook",37990000,"Intel® Core™ Ultra 7-155H","Onboard graphics","2 x 8GB Onbard 7467MHz LPDDR5x","","","16"" WQXGA (2560 x 1600) OLED, 60Hz, Màn hình chống lóa, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea36",193,"Laptop LG Gram 14T90S-G.AH55A5 (Ultra 5-125H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","LG","Ultrabook",26490000,"Intel® Core™ Ultra 5-125H","Onboard graphics","2 x 8GB Onbard 7467MHz LPDDR5x","","","14"" WUXGA (1920 x 1200) IPS, 60Hz, Màn hình chống lóa, 350 nits, 99% DCI-P3"
"68c5583b9869e837e80cea37",194,"Laptop LG Gram 17Z90S-G.AH78A5 (Ultra 7-155H/ Onboard graphics/ 16GB/ 1TB/ Windows 11)","LG","Ultrabook",35990000,"Intel® Core™ Ultra 7-155H","Onboard graphics","2 x 8GB Onboard 7467MHz","","","17"" WQXGA (2560 x 1600) IPS, 60Hz, Màn hình chống lóa, 400 nits, 99% DCI-P3"
"68c5583b9869e837e80cea38",195,"Laptop HP Probook 440 G11 - A74B5PT (Ultra 5-125U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","HP","Business",21590000,"Intel® Core™ Ultra 5 125U, P-core 1.3GHz up to 4.3GHz, E-core 800MHz up to 3.6GHz, 12MB","Intel® Graphics","16 GB DDR5-5600 MHz RAM&nbsp;","","","14"" diagonal, WUXGA (1920 x 1200), IPS, narrow bezel, anti-glare, 300 nits, 45% NTSC"
"68c5583b9869e837e80cea39",196,"Laptop HP 15-fd1045TU - 9Z2X1PA (Core 5 120U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","HP","Student",16490000,"Intel® Core™ 5 120U","Onboard graphics","2 x 8GB 3200MHz DDR4","","","15.6"" Full HD (1920 x 1080) IPS, 60Hz, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea3a",197,"Laptop HP Envy X360 14-fa0047AU - A19BPPA (Ryzen 7 8840HS/ Onboard graphics/ 16GB/ 1TB/ Windows 11)","HP","Ultrabook",32990000,"AMD Ryzen™ 7 8840HS","Onboard graphics","16GB Onboard 6400MHz LPDDR5","","","14"" 2.8K (2880 x 1800) OLED, 120Hz, Màn hình gương, 500 nits, 100% DCI-P3"
"68c5583b9869e837e80cea3b",198,"Laptop HP Probook 440 G11 - A74BHPT (Ultra 7-155U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","HP","Business",25190000,"Intel® Core™ Ultra 7-155U","Onboard graphics","1 x 16GB 5600MHz DDR5","","","14"" WUXGA (1920 x 1200) IPS, 60Hz,"
"68c5583b9869e837e80cea3c",199,"Laptop Asus Gaming Vivobook 16X K3605ZU-RP296W (i5-12500H/ GeForce RTX™ 4050/ 16GB/ 512GB/ Windows 11)","Asus","Gaming",21490000,"Intel® Core™ i5-12500H","GeForce RTX™ 4050 6GB GDDR6, 194 AI TOPs","1 x 16GB DDR4","","","16"" WUXGA (1920 x 1200) IPS, 144Hz, Màn hình chống lóa, 300 nits, 45% NTSC"
"68c5583b9869e837e80cea3d",200,"Laptop Dell Inspiron 15 3530 N3530-i5U165W11SLU (i5-1334U/ Onboard graphics/ 16GB/ 512GB/ Windows 11 + Office)","Dell","Student",16290000,"Intel® Core™ i5-1334U","Onboard graphics","2 x 8GB 2666MHz DDR4","","","15.6"" Full HD (1920 x 1080) WVA, 120Hz, Màn hình chống lóa, 250 nits,"
"68c5583b9869e837e80cea3e",201,"Laptop Msi Stealth 14 AI Studio A1VFG-085VN (Ultra 7-155H/ GeForce RTX™ 4060/ 32GB/ 1TB/ Windows 11)","Msi","Gaming",45990000,"Intel® Core™ Ultra 7-155H","GeForce RTX™ 4060 8GB GDDR6","2 x 16GB 5600MHz DDR5","","","14"" 2.8K (2880 x 1800) OLED, 100% DCI-P3"
